"stock","terminal_catch_year","n_retros","fbar_rho","ssb_rho","ssb_intermediate_year","rec_rho","rec_intermediate_year","expert_opinion","modified","year","StockDatabaseID","StockKey","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
"bll.27.3a47de",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2303,169065,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)",136497,"bll-nsea","Scophthalmus rhombus","Brill","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks",3.2,2017,2,2019,"Commercial lpue trends-based assessment","30/06/19","PA","Catches","assessment","No","demersal piscivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.1",12953,"2019-02-18T10:02:07.537+01:00"
"boc.27.6-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1596,169066,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay) ",136499,"boc-nea","Capros aper","Boarfish","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks",3.2,2017,2,2019,"Exploratory Bayesian Schaefer surplus production model","28/09/18","PA","Catches","assessment","Yes in year(s) 2016","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.10",NA,"2018-11-14T09:09:37.917+01:00"
"boc.27.6-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2304,169066,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay) ",136499,"boc-nea","Capros aper","Boarfish","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks",3.2,2017,2,2019,"Exploratory Bayesian Schaefer surplus production model","01/10/19","PA","Catches","assessment","Yes in year(s) 2016","pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.10",13104,"2018-11-14T09:09:37.917+01:00"
"bsf.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1781,169067,"Black scabbardfish (Aphanopus carbo) in subareas 1, 2, 4-8, 10, and 14, and divisions 3.a, 9.a, and 12.b (Northeast Atlantic and Arctic Ocean) ",141062,"bsf-nea","Aphanopus carbo","Black scabbardfish","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group",3.2,2018,2,2020,"Trends-based assessment","08/06/18, 13/06/17","PA","Catches","not used","No","pelagic piscivore","Pelagic","large bathypelagic",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.14",9905,"2018-11-14T09:11:27.53+01:00"
"bsf.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2275,169067,"Black scabbardfish (Aphanopus carbo) in subareas 1, 2, 4-8, 10, and 14, and divisions 3.a, 9.a, and 12.b (Northeast Atlantic and Arctic Ocean) ",141062,"bsf-nea","Aphanopus carbo","Black scabbardfish","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group",3.2,2018,2,2020,"Trends-based assessment","13/06/19, 11/06/19","PA","Catches","not used","No","pelagic piscivore","Pelagic","large bathypelagic",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.14",NA,"2018-11-14T09:11:27.53+01:00"
"bsk.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1597,169068,"Basking shark (Cetorhinus maximus) in Subareas 1-10, 12 and 14 (Northeast Atlantic and adjacent waters)",136504,"bsk-nea","Cetorhinus maximus","Basking shark","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2015,4,2019,"no assessment","05/10/18","PA","No directed fisheries","not used","No","pelagic planktivore","Elasmobranch","Large sharks",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.17",NA,"2018-11-14T09:10:52.45+01:00"
"bsk.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2305,169068,"Basking shark (Cetorhinus maximus) in Subareas 1-10, 12 and 14 (Northeast Atlantic and adjacent waters)",136504,"bsk-nea","Cetorhinus maximus","Basking shark","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2019,4,2023,"no assessment","04/10/19","PA","No directed fisheries","not used","No","pelagic planktivore","Elasmobranch","Large sharks",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.17",NA,"2019-10-17T07:52:43.88+01:00"
"bss.27.4bc7ad-h",2017,5,0.02426937,0.0004208265,"No",1.370714,"No","Recruitment: the model estimates the final two years as GM recruitment and these are then re-estimated with new data.","5/17/2018 3:01 PM",2018,1839,169069,"Seabass (Dicentrarchus labrax) in Divisions 4.b-c, 7.a, and 7.d-h (central and southern North Sea, Irish Sea, English Channel, Bristol Channel, and Celtic Sea)",137170,"bss-47","Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1.2,2018,1,2019,"Age- and length-structured model (SS3), uses landings in the model and in the forecast","29/06/18","MSY","Catches","included",NA,"demersal piscivore","Demersal","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.7",9959,"2018-11-20T09:05:37.027+01:00"
"bss.27.4bc7ad-h",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2361,169069,"Seabass (Dicentrarchus labrax) in Divisions 4.b-c, 7.a, and 7.d-h (central and southern North Sea, Irish Sea, English Channel, Bristol Channel, and Celtic Sea)",137170,"bss-47","Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1.2,2018,1,2019,"Age- and length-structured model (SS3), uses landings in the model and in the forecast","28/06/19","MSY","Catches","included",NA,"demersal piscivore","Demersal","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.7",12957,"2018-11-20T09:05:37.027+01:00"
"bss.27.6a7bj",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1800,169072,"Seabass (Dicentrarchus labrax) in divisions 6.a, 7.b, and 7.j (West of Scotland,  West of Ireland, eastern part of southwest of Ireland)",137169,"bss-wosi","Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",6.2,2017,3,2020,"no assessment","29/06/18","PA","Landings","not used","Yes in year(s) 2017","demersal piscivore","Demersal","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.6",10272,"2018-11-14T09:13:33.337+01:00"
"bss.27.6a7bj",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2294,169072,"Seabass (Dicentrarchus labrax) in divisions 6.a, 7.b, and 7.j (West of Scotland,  West of Ireland, eastern part of southwest of Ireland)",137169,"bss-wosi","Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",6.2,2017,3,2020,"no assessment","28/06/19","PA","Landings","not used","Yes in year(s) 2017","demersal piscivore","Demersal","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.6",NA,"2018-11-14T09:13:33.337+01:00"
"bss.27.8ab",2017,5,0.01165439,0.02039861,"No",0.5249742,"No","","5/24/2018 2:43 PM",2018,1838,169070,"Seabass (Dicentrarchus labrax) in divisions 8.a-b (northern and central Bay of Biscay)",137167,"bss-8ab","Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2018,1,2019,"Survey trends-based assessment","29/06/18","MSY","Catches","yes (modeled)",NA,"demersal piscivore",NA,"large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.5",10203,"2018-11-15T11:53:29.657+01:00"
"bss.27.8ab",2018,5,0.029,0.023,"No",0.562,"No","","5/9/2019 1:40 PM",2019,2391,169070,"Seabass (Dicentrarchus labrax) in divisions 8.a-b (northern and central Bay of Biscay)",137167,"bss-8ab","Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2019,1,2020,"Age- and length-based analytical assessment (Stock Synthesis 3, NOAA toolbox)","28/06/19","MP","Catches","yes (modeled)",NA,"demersal piscivore","Demersal","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.5",13045,"2019-07-03T11:17:05.27+01:00"
"bss.27.8c9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1799,169071,"Seabass (Dicentrarchus labrax) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters)",137168,"bss-8c9a","Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",5.2,2017,2,2019,"no assessment","29/06/18","PA","Catches","not used","Yes in year(s) 2013, 2017","demersal piscivore","Demersal","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.13",NA,"2018-11-15T11:54:21.313+01:00"
"bss.27.8c9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2293,169071,"Seabass (Dicentrarchus labrax) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters)",137168,"bss-8c9a","Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",5.2,2019,2,2021,"no assessment","28/06/19","PA","Catches","not used","Yes in year(s) 2013, 2017","demersal piscivore","Demersal","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.13",12656,"2019-07-03T10:47:09.863+01:00"
"cap.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1598,169073,"Capelin (Mallotus villosus) in subareas 1 and 2 (Northeast Arctic), excluding Division 2.a west of 5°W (Barents Sea capelin)",136506,"cap-bars","Mallotus villosus","Capelin","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGCAP","Barents Sea Capelin Advice Drafting Group",1.8,2018,1,2019,"Age-structured model, based on acoustic survey and prediction six months ahead to calculate spawning biomass. The model estimates maturity, growth, and mortality (including predation by immature cod on pre-spawning capelin). Target escapement strateg",NA,"MP","Catches","not used",NA,"pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.2",10193,"2018-12-11T10:10:44.327+01:00"
"cap.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2306,169073,"Capelin (Mallotus villosus) in subareas 1 and 2 (Northeast Arctic), excluding Division 2.a west of 5°W (Barents Sea capelin)",136506,"cap-bars","Mallotus villosus","Capelin","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGCAP","Barents Sea Capelin Advice Drafting Group",1.8,2019,1,2020,"Age-structured model, based on acoustic survey and prediction six months ahead to calculate spawning biomass. The model estimates maturity, growth, and mortality (including predation by immature cod on pre-spawning capelin). Target escapement strateg","11/10/19","MP","Catches","not used",NA,"pelagic planktivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.2",13181,"2019-10-08T12:05:21.307+01:00"
"cap.27.2a514",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1599,169074,"Capelin (Mallotus villosus) in subareas 5 and 14 and Division 2.a west of 5°W (Iceland and Faroes grounds, East Greenland, Jan Mayen area)",136507,"cap-icel","Mallotus villosus","Capelin","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGICAP","Icelandic Capelin Advice Drafting Group",1.8,2017,1,2018,"Age-structured model, takes into account CV in surveys and predation from cod, haddock, and saithe of capelin and p(SSB< Blim|Catch)< 0.05","30/11/18","PA","Quota","not used",NA,"na","Pelagic","na",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.1",10300,"2019-03-07T13:13:17.803+01:00"
"cap.27.2a514",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2307,169074,"Capelin (Mallotus villosus) in subareas 5 and 14 and Division 2.a west of 5°W (Iceland and Faroes grounds, East Greenland, Jan Mayen area)",136507,"cap-icel","Mallotus villosus","Capelin","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks",1.8,2018,1,2019,"Age-structured model, takes into account CV in surveys and predation from cod, haddock, and saithe of capelin and p(SSB< Blim|Catch)< 0.05","29/11/19","PA","Quota","not used",NA,"na","Pelagic","na",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.1",NA,"2019-08-21T09:01:46.483+01:00"
"cod.21.1",2017,5,0.048,-0.213,"No",-0.325,"No","different stocks mix in the area, but the proportions are not quantifiable. This adds noise to the assessment, and surely causes at least part of the retrospective pattern","4/30/2018 1:36 PM",2018,1819,169084,"Cod (Gadus morhua) in NAFO Subarea 1, inshore (West Greenland cod)",140772,"cod-ingr","Gadus morhua","Cod","Arctic Ocean Ecoregion, Greenland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2018,1,2019,"SAM","13/06/18","MSY","Catches","not used",NA,"demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.4",9920,"2018-08-30T10:22:53.89+01:00"
"cod.21.1",2018,5,0.058,-0.222,"No",-0.406,"No","","4/30/2019 3:30 PM",2019,2360,169084,"Cod (Gadus morhua) in NAFO Subarea 1, inshore (West Greenland cod)",140772,"cod-ingr","Gadus morhua","Cod","Arctic Ocean Ecoregion, Greenland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2019,1,2020,"SAM","13/06/19","MSY","Catches","not used",NA,"demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.4",12925,"2019-06-17T10:25:43.373+01:00"
"cod.21.1a-e",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1821,169090,"Cod (Gadus morhua) in NAFO divisions 1.A-E, offshore (West Greenland)",149451,"cod-wgr","Gadus morhua","Cod","Arctic Ocean Ecoregion, Greenland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3.14,2018,1,2019,"","13/06/18","PA","Catches","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.5",NA,"2018-08-30T10:24:05.187+01:00"
"cod.21.1a-e",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2338,169090,"Cod (Gadus morhua) in NAFO divisions 1.A-E, offshore (West Greenland)",149451,"cod-wgr","Gadus morhua","Cod","Arctic Ocean Ecoregion, Greenland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3,2019,2,2021,"survey trends","13/06/19","PA","Catches","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.5",12939,"2019-06-17T11:04:14.863+01:00"
"cod.2127.1f14",2017,5,-0.075,0.087,"No",-0.207,"No","The highest rho is on recruitment. There are years with very little recruitment, and because rho is a relative measure, even small difference at very low values will result in a large rho which does not reflect the actual uncertainty","4/30/2018 1:43 PM",2018,1820,169089,"Cod (Gadus morhua) in ICES Subarea 14 and NAFO Division 1.F (East Greenland, South Greenland)",149450,"cod-segr","Gadus morhua","Cod","Arctic Ocean Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2018,1,2019,"Survey trends-based assessment with an Fproxy","13/06/18","MSY","Catches","not used",NA,"demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.3",9918,"2018-08-30T10:16:28.393+01:00"
"cod.2127.1f14",2018,5,0.024,0.01,"No",-0.123,"No","","4/30/2019 3:26 PM",2019,2380,169089,"Cod (Gadus morhua) in ICES Subarea 14 and NAFO Division 1.F (East Greenland, South Greenland)",149450,"cod-segr","Gadus morhua","Cod","Arctic Ocean Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2019,1,2020,"age-based model","13/06/19","MSY","Catches","not used",NA,"demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.3",11552,"2019-06-17T11:17:48.873+01:00"
"cod.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1835,169079,"Cod (Gadus morhua) in subareas 1 and 2 (Northeast Arctic)",136512,"cod-arct","Gadus morhua","Cod","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2018,1,2019,"SAM, with cannibalism estimated","13/06/18","MP","Catches","not used",NA,"demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.3",9841,"2018-09-07T14:44:06.933+01:00"
"cod.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2352,169079,"Cod (Gadus morhua) in subareas 1 and 2 (Northeast Arctic)",136512,"cod-arct","Gadus morhua","Cod","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2018,1,2019,"SAM, with cannibalism estimated","13/06/19","MP","Catches","not used",NA,"demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.3",NA,"2018-09-07T14:44:06.933+01:00"
"cod.27.1-2coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1604,169080,"Cod (Gadus morhua) in subareas 1 and 2 (Norwegian coastal waters cod)",136513,"cod-coas","Gadus morhua","Cod","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3,2018,1,2019,"Based on survey SSB survey index and estimates of F and relative recuitment from an exploratory VPA assessment","13/06/18","MP","Fishing mortality","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.4",9915,"2018-05-28T11:50:22.823+01:00"
"cod.27.1-2coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2312,169080,"Cod (Gadus morhua) in subareas 1 and 2 (Norwegian coastal waters cod)",136513,"cod-coas","Gadus morhua","Cod","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3,2018,1,2019,"Based on survey SSB survey index and estimates of F and relative recuitment from an exploratory VPA assessment","13/06/19","MP","Fishing mortality","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.4",NA,"2018-05-28T11:50:22.823+01:00"
